"cmp-lg/9410010",,"Christy Doran, Dania Egedi, Beth Ann Hockey, B. Srinivas, and Martin
  Zaidel (University of Pennsylvania)","XTAG system - A Wide Coverage Grammar for English","ps file. 7 pages","Proceedings of the 15th International Conference on Computational
  Linguistics (COLING 94), Kyoto, Japan, August 1994, pp. 922-928",,,"cmp-lg cs.CL",,"  This paper presents the XTAG system, a grammar development tool based on the
Tree Adjoining Grammar (TAG) formalism that includes a wide-coverage syntactic
grammar for English. The various components of the system are discussed and
preliminary evaluation results from the parsing of various corpora are given.
Results from the comparison of XTAG against the IBM statistical parser and the
Alvey Natural Language Tool parser are also given.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 20:06:51 GMT""}]","2008-02-03"
"cmp-lg/9410011","Paul Pettersson","Hans Karlgren (Scandface), Jussi Karlgren (SICS), Magnus Nordstr\""om
  (SICS), Paul Pettersson (SICS), Bengt Wahrol\'en (Scandface)","Dilemma - An Instant Lexicographer","3 pages, LaTeX, in proceedings of COLING 94",,,,"cmp-lg cs.CL",,"  Dilemma is intended to enhance quality and increase productivity of expert
human translators by presenting to the writer relevant lexical information
mechanically extracted from comparable existing translations, thus replacing -
or compensating for the absence of - a lexicographer and stand-by terminologist
rather than the translator. Using statistics and crude surface analysis and a
minimum of prior information, Dilemma identifies instances and suggests their
counterparts in parallel source and target texts, on all levels down to
individual words. Dilemma forms part of a tool kit for translation where focus
is on text structure and over-all consistency in large text volumes rather than
on framing sentences, on interaction between many actors in a large project
rather than on retrieval of machine-stored data and on decision making rather
than on application of given rules. In particular, the system has been tuned to
the needs of the ongoing translation of European Community legislation into the
languages of candidate member countries. The system has been demonstrated to
and used by professional translators with promising results.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 13:26:46 GMT""}]","2008-02-03"
"cmp-lg/9410012","David Elworthy","David Elworthy (Sharp Laboratories of Europe Ltd)","Does Baum-Welch Re-estimation Help Taggers?","Uses aclap.sty. Appeared in ANLP 94",,,,"cmp-lg cs.CL",,"  In part of speech tagging by Hidden Markov Model, a statistical model is used
to assign grammatical categories to words in a text. Early work in the field
relied on a corpus which had been tagged by a human annotator to train the
model. More recently, Cutting {\it et al.} (1992) suggest that training can be
achieved with a minimal lexicon and a limited amount of {\em a priori}
information about probabilities, by using Baum-Welch re-estimation to
automatically refine the model. In this paper, I report two experiments
designed to determine how much manual training information is needed. The first
experiment suggests that initial biasing of either lexical or transition
probabilities is essential to achieve a good accuracy. The second experiment
reveals that there are three distinct patterns of Baum-Welch re-estimation. In
two of the patterns, the re-estimation ultimately reduces the accuracy of the
tagging rather than improving it. The pattern which is applicable can be
predicted from the quality of the initial model and the similarity between the
tagged training corpus (if any) and the corpus to be tagged. Heuristics for
deciding how to use re-estimation in an effective manner are given. The
conclusions are broadly in agreement with those of Merialdo (1994), but give
greater detail about the contributions of different parts of the model.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 13:19:05 GMT""},{""version"":""v2"",""created"":""Mon, 24 Oct 1994 08:24:13 GMT""}]","2008-02-03"
"cmp-lg/9410013","David Elworthy","David Elworthy (Sharp Laboratories of Europe)","Automatic Error Detection in Part of Speech Tagging","Postscript. Appeared in NeMLaP 1994",,,,"cmp-lg cs.CL",,"  A technique for detecting errors made by Hidden Markov Model taggers is
described, based on comparing observable values of the tagging process with a
threshold. The resulting approach allows the accuracy of the tagger to be
improved by accepting a lower efficiency, defined as the proportion of words
which are tagged. Empirical observations are presented which demonstrate the
validity of the technique and suggest how to choose an appropriate threshold.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 13:22:36 GMT""}]","2008-02-03"
"cmp-lg/9410014",,"Dania Egedi, Patrick Martin (University of Pennsylvania)","A Freely Available Syntactic Lexicon for English","Latex file with .eps figure. 8 pages","Proceedings of the International Workshop on Sharable Natural
  Language Resources, Nara, Japan, August 1994",,,"cmp-lg cs.CL",,"  This paper presents a syntactic lexicon for English that was originally
derived from the Oxford Advanced Learner's Dictionary and the Oxford Dictionary
of Current Idiomatic English, and then modified and augmented by hand. There
are more than 37,000 syntactic entries from all 8 parts of speech. An X-windows
based tool is available for maintaining the lexicon and performing searches. C
and Lisp hooks are also available so that the lexicon can be easily utilized by
parsers and other programs.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 14:23:31 GMT""}]","2008-02-03"
"cmp-lg/9410015",,"B. Srinivas, Dania Egedi, Christy Doran, Tilman Becker (University of
  Pennsylvania)","Lexicalization and Grammar Development","ps file. English w/ German abstract. 10 pages","Proceedings of KONVENS 94, Vienna, Austria, September 1994",,,"cmp-lg cs.CL",,"  In this paper we present a fully lexicalized grammar formalism as a
particularly attractive framework for the specification of natural language
grammars. We discuss in detail Feature-based, Lexicalized Tree Adjoining
Grammars (FB-LTAGs), a representative of the class of lexicalized grammars. We
illustrate the advantages of lexicalized grammars in various contexts of
natural language processing, ranging from wide-coverage grammar development to
parsing and machine translation. We also present a method for compact and
efficient representation of lexicalized trees.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 15:08:12 GMT""}]","2008-02-03"
"cond-mat/9410078","Mbctpan","A.D. Rutenberg and A.J. Bray","Unwinding Scaling Violations in Phase Ordering","4 pages, LATeX, uuencoded figure file appended: needs epsf.sty,
  [resubmitted since postscript version did not work well],
  M/C.TH.94/21,NI94022","Phys. Rev. Lett. vol. 74, p. 3836 (1995)","10.1103/PhysRevLett.74.3836",,"cond-mat",,"  The one-dimensional $O(2)$ model is the simplest example of a system with
topological textures. The model exhibits anomalous ordering dynamics due to the
appearance of two characteristic length scales: the phase coherence length, $L
\sim t^{1/z}$, and the phase winding length, $L_{w} \sim L^{\chi}$. We derive
the scaling law $z=2+\mu\chi$, where $\mu=0$ ($\mu=2$) for nonconserved
(conserved) dynamics and $\chi=1/2$ for uncorrelated initial orientations. From
hard-spin equations of motion, we consider the evolution of the topological
defect density and recover a simple scaling description. (please email
ar@v2.ph.man.ac.uk for a hard copy by mail)
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 17:01:10 GMT""},{""version"":""v2"",""created"":""Fri, 21 Oct 1994 19:03:01 GMT""}]","2009-10-22"
"cond-mat/9410079","Tinka Gammel","G.S. Kanner, J.Tinka Gammel, S.P. Love, S.R. Johnson, B. Scott, and
  B.I. Swanson (Los Alamos National Laboratory, Los Alamos, NM)","Pressure Tuning of the Charge Density Wave in the Halogen-Bridged
  Transition-Metal (MX) Solid $Pt_2Br_6(NH_3)_4$","4 pages, ReVTeX 3.0, figures available from the authors on request
  (Gary Kanner, 111456@INCDP3.Lanl.GOV), to be published in Phys Rev B Rapid
  Commun, REVISION: minor typos corrected, LA-UR-94-2462",,"10.1103/PhysRevB.50.18682",,"cond-mat",,"  We report the pressure dependence up to 95 kbar of Raman active stretching
modes in the quasi-one-dimensional MX chain solid $Pt_2Br_6(NH_3)_4$. The data
indicate that a predicted pressure-induced insulator-to-metal transition does
not occur, but are consistent with the solid undergoing either a
three-dimensional structural distortion, or a transition from a charge-density
wave to another broken-symmetry ground state. We show that such a transition
cacan be well-modeled within a Peierls-Hubbard Hamiltonian. 1993 PACS:
71.30.+h, 71.45.Lr, 75.30.Fv, 78.30.-j, 81.40.Vw
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 23:52:15 GMT""},{""version"":""v2"",""created"":""Fri, 28 Oct 1994 00:00:02 GMT""}]","2009-10-22"
"cond-mat/9410080","Alexander Zagoskin","A. Kadigrobov, A. Zagoskin, R.I. Shekhter, and M. Jonson","Giant conductance oscillations in a normal mesoscopic ring induced by an
  SNS Josephson current","10 pages, RevTeX, 3 fig. available upon request, Appl. Phys. Report
  94-6",,,,"cond-mat",,"  A theoretical explanation of giant conductance oscillations observed in
normal mesoscopic rings with superconducting ``mirrors"" is proposed. The effect
is due to resonant tuning of Andreev levels to the Fermi level, which enhances
the transparency of the system to the normal current. The mechanism is
demonstrated for a one-dimensional model system.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 12:01:29 GMT""}]","2007-05-23"
"cond-mat/9410081","Alexander Zagoskin","A.Zagoskin, A.Kadigrobov, R.Shekhter, and M.Jonson","Mesoscopic Conductance Oscillations in a Normal Sample Controlled by the
  Superconductivity of an NS Boundary","7 pages, 4 figures available upon request",,,"CTH/GU Applied Physics Report 94-39","cond-mat",,"  An arrangement of mesoscopic experiments is considered when the conductance
of a mesoscopic normal metal sample is governed not only by the magnetic flux
threading the sample but by the supercurrent inside the superconductor coupled
to the normal metal sample as well. The conductance of the system is shown to
be associated with the SNS Josephson current $j_J$ through the normal part of
the system. By way of example we consider a model when quasi1D wire is
connected to a superconductor by its ends and coupled to two reservoirs of
electrons by the normal metallic leads. The conductance oscillations caused by
change of magnetic field and the supercurrent inside the superconductor have
been calculated. The possibility of direct observation of the Josephson current
through measurement of the thermal noise in the normal conductor is suggested.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 12:10:51 GMT""},{""version"":""v2"",""created"":""Mon, 8 May 1995 14:35:39 GMT""}]","2016-08-31"
"gr-qc/9410028",,"G.Horwitz and O.Fonarev","Thermodynamic Stability of a Multi-Bubble Cosmological Model","talk at Seventh Marcel Grossman Meeting, Stanford, July 1994, 6p, one
  figure is included",,,,"gr-qc",,"  Multibubble solutions for a cosmological model which lead to thermal
inflationary states due to a semi-classical tunneling of gravity are
calculated.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 18:02:00 GMT""}]","2007-05-23"
"gr-qc/9410029",,"D. Giulini, C. Kiefer, and H. D. Zeh","Symmetries, superselection rules, and decoherence","12 pages, LATEX, Report Freiburg THEP-94/30","Phys.Lett.A199:291-298,1995","10.1016/0375-9601(95)00128-P",,"gr-qc hep-th",,"  We discuss the applicability of the programme of decoherence -- emergence of
approximate classical behaviour through interaction with the environment -- to
cases where it was suggested that the presence of symmetries would lead to
exact superselection rules. For this discussion it is useful to make a
distinction between pure symmetries and redundancies, which results from an
investigation into the constraint equations of the corresponding theories. We
discuss, in particular, superpositions of states with different charges, as
well as with different masses, and suggest how the corresponding interference
terms, although they exist in principle, become inaccessible through
decoherence.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 08:43:12 GMT""}]","2010-11-01"
"gr-qc/9410030","M. Rainer","U. Kasper, S. Kluske, M. Rainer, S. Reuter, H.-J. Schmidt","Stability Properties of the Starobinsky Cosmological Model","5 pages, LaTex, UniP-Math-94/13",,,,"gr-qc",,"  We discuss the instabilities appearing in the cosmological model with a quasi
de Sitter phase following from a fourth-order gravity theory. Both the
classical equation as well as the quantization in form of a Wheeler - De Witt
equation are conformally related to the analogous model with Einstein's theory
of gravity with a minimally coupled scalar field. Results are: 1. In the
non-tachyonic case, classical fourth-order gravity is not more unstable than
Einstein's theory itself. 2. The well-known classically valid conformal
relation is also (at least for some typical cases) valid on the level of the
corresponding Wheeler - De Witt equations, which turns out to be a non-trivial
statement. (to appear in: Proc. Sem. Relativistic Astrophysics Potsdam 1994, Ed
.: J. M\""ucket)
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 12:17:56 GMT""}]","2007-05-23"
"hep-lat/9410011","Nicoletta Stella","P.Marenzoni, G. Martinelli, N. Stella","The Gluon Propagator on a Large Volume, at $\beta=6.0$","21 pages, uuencoded LATEX plus 5 postscript figures. ROME prep.
  94/1042, SHEP prep. 93/94-31","Nucl.Phys. B455 (1995) 339-356","10.1016/0550-3213(95)00405-H",,"hep-lat",,"  We present the results of a high statistics lattice study of the gluon
propagator, in the Landau gauge, at $\beta=6.0$. As suggested by previous
studies, we find that, in momentum space, the propagator is well described by
the expression $G(k^2)= \Big[ M^2 + Z\cdot k^2(k^2/\Lambda^2)^\eta\Big]^{-1} $.
By comparing $G(k^2)$ on different volumes, we obtain a precise determination
of the exponent $\eta=0.532(12)$, and verify that $M^2$ does not vanish in the
infinite volume limit. The behaviour of $\eta$ and $M^2$ in the continuum limit
is not known, and can only be studied by increasing the value of $\beta$.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 16:00:17 GMT""},{""version"":""v2"",""created"":""Fri, 21 Oct 1994 16:17:30 GMT""}]","2015-06-25"
"hep-lat/9410012","Juan Nieves","UKQCD Collaboration","An ``Improved"" Lattice Study of Semi-leptonic Decays of D-Mesons","41 pages, uuencoded compressed postscript file containing 14 figures,
  LaTeX, Edinburgh Preprint 94/546 and Southampton Preprint SHEP 93/94-32","Phys.Rev.D51:4905-4923,1995","10.1103/PhysRevD.51.4905",,"hep-lat hep-ph",,"  We present results of a lattice computation of the matrix elements of the
vector and axial-vector currents which are relevant for the semi-leptonic
decays $D \rightarrow K$ and $D \rightarrow K^*$. The computations are
performed in the quenched approximation to lattice QCD on a $24^3 \times 48$
lattice at $\beta=6.2$, using an $O(a)$-improved fermionic action. In the limit
of zero lepton masses the semi-leptonic decays $D \rightarrow K$ and $D
\rightarrow K^*$ are described by four form factors: $f^{+}_K,V,A_1$ and $A_2$,
which are functions of $q^2$, where $q^{\mu}$ is the four-momentum transferred
in the process. Our results for these form factors at $q^2=0$ are:
$f^+_K(0)=0.67 \er{7}{8}$ , $V(0)=1.01 \err{30}{13}$ , $A_1(0)=0.70
\err{7}{10}$ , $A_2(0)=0.66 \err{10}{15}$ , which are consistent with the most
recent experimental world average values. We have also determined the $q^2$
dependence of the form factors, which we find to be reasonably well described
by a simple pole-dominance model. Results for other form factors, including
those relevant to the decays \dpi and \drho, are also given.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 16:17:48 GMT""}]","2012-08-27"
"hep-lat/9410013","Juan Nieves","UKQCD Collaboration","Geometrical Volume Effects in the Computation of the Slope of the
  Isgur-Wise Function","25 pages, uuencoded compressed postscript file containing 11 figures,
  LaTeX, Edinburgh Preprint 94/548, Rome Preprint 94/1057 and Southampton
  Preprint SHEP 94/95-5","Nucl.Phys.B444:401-424,1995","10.1016/0550-3213(95)00180-Z",,"hep-lat hep-ph",,"  We use a method recently suggested for evaluating the slope of the Isgur-Wise
function, at the zero-recoil point, on the lattice. The computations are
performed in the quenched approximation to lattice QCD, on a $24^3 \times 48$
lattice at $\beta=6.2$, using an $O(a)$-improved action for the fermions. We
have found unexpectedly large finite-volume effects in such a calculation.
These volume corrections turned out to be purely geometrical and independent of
the dynamics of the system. After the study of these effects on a smaller
volume and for different quark masses, we give approximate expressions that
account for them. Using these approximations we find $\xi^\prime(1)=-1.7 \pm
0.2$ and $\xi^\prime(1)=-1.4 +0.2-0.1$ for the slope of the Isgur-Wise
function, for two mesons composed of a heavy quark slightly heavier and
lighter, respectively, than the charm quark, and in both cases, a light
antiquark whose mass is about that of the strange quark.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 17:11:29 GMT""}]","2012-08-27"
"hep-lat/9410014","Doug Toussaint","T. Blum, Steven Gottlieb, Leo Karkkainen and D. Toussaint","The beta function and equation of state for QCD with two flavors of
  quarks","24 pages","Phys.Rev. D51 (1995) 5153-5164","10.1103/PhysRevD.51.5153",,"hep-lat",,"  We measure the pressure and energy density of two flavor QCD in a wide range
of quark masses and temperatures. The pressure is obtained from an integral
over the average plaquette or psi-bar-psi. We measure the QCD beta function,
including the anomalous dimension of the quark mass, in new Monte Carlo
simulations and from results in the literature. We use it to find the
interaction measure, E-3p, yielding non-perturbative values for both the energy
density E and the pressure p. uuencoded compressed PostScript file Revised
version should work on more PostScript printers.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 17:18:22 GMT""},{""version"":""v2"",""created"":""Fri, 21 Oct 1994 19:40:49 GMT""}]","2009-10-22"
"hep-lat/9410015","Istvan Montvay","I. Montvay","Embedding the N=2 Supersymmetric Yang-Mills Theory in the Adjoint
  Higgs-Yukawa Model on the Lattice","11 pages with 1 figure, CERN-TH.7479/94","Phys.Lett. B344 (1995) 176-184","10.1016/0370-2693(94)01557-S",,"hep-lat",,"  The N=2 supersymmetric Yang-Mills theory is formulated on the lattice. The
feasibility of numerical simulations is discussed.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 08:04:23 GMT""}]","2009-10-22"
"hep-lat/9410016","Chris Allton","C.R.Allton","The continuum limit of $f_B$ from the lattice in the static
  approximation","33 pages, latex text file and postscript figures all uuencoded into a
  single file, ROME preprint 94/1041","Nucl.Phys. B437 (1995) 641-666","10.1016/0550-3213(94)00591-2",,"hep-lat hep-ph",,"  We present an analysis of the continuum extrapolation of $f_B$ in the static
approximation from lattice data. The method described here aims to uncover the
systematic effects which enter in this extrapolation and has not been described
before. Our conclusions are that we see statistical evidence for scaling of
$f_B^{stat}$ for inverse lattice spacings $\gtap 2$ GeV but not for $\ltap 2$
GeV. We observe a lack of {\em asymptotic} scaling for a variety of quantities,
including $f_B^{stat}$, at all energy scales considered. This can be associated
with finite lattice spacing systematics. Once these effects are taken into
account, we obtain a value of 230(35) MeV for $f_B^{stat}$ in the continuum
where the error represents uncertainties due to both the statistics and the
continuum extrapolation. In this method there is no error due to uncertainties
in the renormalization constant connecting the lattice and continuum effective
theories.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 13:51:06 GMT""}]","2009-10-22"
