"cond-mat/9412003","Masaki Oshikawa","Naoto Nagaosa and Masaki Oshikawa","Chiral Anomaly and Spin Gap in One-Dimensional Interacting Fermions","Revised and enlarged version. 16 pages in REVTEX","J. Phys. Soc. Jpn. 65, 2241 (1996)","10.1143/JPSJ.65.2241",,"cond-mat",,"  Semiclassical approach has been developed for the one-dimensional interacting
fermion systems. Starting from the incommensurate spin density wave (SDW) mean
field state for the repulsive Hubbard model in 1D, the non-Abelian bosonized
Lagrangian describing the spin-charge separation is obtained. The Berry phase
term is derived from the chiral anomaly, and we obtain the massless
Tomonaga-Luttinger liquid in the single chain case while the spin gap opens in
the double-chain system. This approach offers a new method to identify the
strong-coupling fixed point, and its relation to the Abelian bosonization
formalism is discussed on the spin gap state. The generalization to higher
dimensions is also discussed.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 11:24:46 GMT""},{""version"":""v2"",""created"":""Fri, 9 Jun 1995 09:16:38 GMT""}]","2009-10-22"
"cond-mat/9412004","Giorgio Parisi","Giorgio Parisi Dipartimento di fisica Roma I","On the Replica Approach to Spin Glass",,,,,"cond-mat",,"  In this talk I will review the approach to spin glasses based on the
spontaneously broken replica symmetry. I will concentrate my attention mostly
on more general ideas, skipping technical details and stressing the
characteristic predictions of this approach. After the introduction of the
replica method, the predicted structure of states is investigated in details,
paying a particular attention to the local overlaps and to the structure of the
clusters. I will finally study the behaviour of the system near the lower
critical dimension and I will show that the technique of coupling real replicas
is able to give relevant information.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 14:54:36 GMT""}]","2007-05-23"
"cond-mat/9412005",,"Ubaldo Tambini, Roberto Onofrio, and Carlo Presilla","Dynamics of Quantum Collapse in Energy Measurements","20 pages with figures, compressed and uuencoded ps file","Phys. Rev. A 51 (1995) 967-975","10.1103/PhysRevA.51.967",,"cond-mat hep-th quant-ph",,"  The influence of continuous measurements of energy with a finite accuracy is
studied in various quantum systems through a restriction of the Feynman
path-integrals around the measurement result. The method, which is equivalent
to consider an effective Schr\""odinger equation with a non-Hermitian
Hamiltonian, allows one to study the dynamics of the wavefunction collapse. A
numerical algorithm for solving the effective Schr\""odinger equation is
developed and checked in the case of a harmonic oscillator. The situations, of
physical interest, of a two-level system and of a metastable quantum-well are
then discussed. In the first case the Zeno inhibition observed in quantum
optics experiments is recovered and extended to nonresonant transitions, in the
second one we propose to observe inhibition of spontaneous decay in mesoscopic
heterostructures. In all the considered examples the effect of the continuous
measurement of energy is a freezing of the evolution of the system proportional
to the accuracy of the measurement itself.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 15:14:10 GMT""},{""version"":""v2"",""created"":""Tue, 13 Dec 1994 11:48:10 GMT""}]","2009-10-22"
"cond-mat/9412006","Vijay S. Pande","Vijay S. Pande, Alexander Yu. Grosberg, Toyoichi Tanaka","Freezing Transition of Random Heteropolymers Consisting of an Arbitrary
  Set of Monomers","30 pages, 1 postscript figure",,"10.1103/PhysRevE.51.3381",,"cond-mat",,"  Mean field replica theory is employed to analyze the freezing transition of
random heteropolymers comprised of an arbitrary number ($q$) of types of
monomers. Our formalism assumes that interactions are short range and
heterogeneity comes only from pairwise interactions, which are defined by an
arbitrary $q \times q$ matrix. We show that, in general, there exists a
freezing transition from a random globule, in which the thermodynamic
equilibrium is comprised of an essentially infinite number polymer
conformations, to a frozen globule, in which equilibrium ensemble is dominated
by one or very few conformations. We also examine some special cases of
interaction matrices to analyze the relationship between the freezing
transition and the nature of interactions involved.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 15:40:02 GMT""}]","2009-10-22"
"cs/9412101",,"S. Soderland, Lehnert. W","Wrap-Up: a Trainable Discourse Module for Information Extraction","See http://www.jair.org/ for any accompanying files","Journal of Artificial Intelligence Research, Vol 2, (1994),
  131-158",,,"cs.AI",,"  The vast amounts of on-line text now available have led to renewed interest
in information extraction (IE) systems that analyze unrestricted text,
producing a structured representation of selected information from the text.
This paper presents a novel approach that uses machine learning to acquire
knowledge for some of the higher level IE processing. Wrap-Up is a trainable IE
discourse component that makes intersentential inferences and identifies
logical relations among information extracted from the text. Previous
corpus-based approaches were limited to lower level processing such as
part-of-speech tagging, lexical disambiguation, and dictionary construction.
Wrap-Up is fully trainable, and not only automatically decides what classifiers
are needed, but even derives the feature set for each classifier automatically.
Performance equals that of a partially trainable discourse module requiring
manual customization for each domain.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 00:00:00 GMT""}]","2014-11-17"
"cs/9412102",,"W. L. Buntine","Operations for Learning with Graphical Models","See http://www.jair.org/ for any accompanying files","Journal of Artificial Intelligence Research, Vol 2, (1994),
  159-225",,,"cs.AI",,"  This paper is a multidisciplinary review of empirical, statistical learning
from a graphical model perspective. Well-known examples of graphical models
include Bayesian networks, directed graphs representing a Markov chain, and
undirected networks representing a Markov field. These graphical models are
extended to model data analysis and empirical learning using the notation of
plates. Graphical operations for simplifying and manipulating a problem are
provided including decomposition, differentiation, and the manipulation of
probability models from the exponential family. Two standard algorithm schemas
for learning are reviewed in a graphical framework: Gibbs sampling and the
expectation maximization algorithm. Using these operations and schemas, some
popular algorithms can be synthesized from their graphical specification. This
includes versions of linear regression, techniques for feed-forward networks,
and learning Gaussian and discrete Bayesian networks from data. The paper
concludes by sketching some implications for data analysis and summarizing how
some popular algorithms fall within the framework presented. The main original
contributions here are the decomposition techniques and the demonstration that
graphical models provide a framework for understanding and developing complex
learning algorithms.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 00:00:00 GMT""}]","2014-11-17"
"cs/9412103",,"S. Minton, J. Bresina, M. Drummond","Total-Order and Partial-Order Planning: A Comparative Analysis","See http://www.jair.org/ for an online appendix and other files
  accompanying this article","Journal of Artificial Intelligence Research, Vol 2, (1994),
  227-262",,,"cs.AI",,"  For many years, the intuitions underlying partial-order planning were largely
taken for granted. Only in the past few years has there been renewed interest
in the fundamental principles underlying this paradigm. In this paper, we
present a rigorous comparative analysis of partial-order and total-order
planning by focusing on two specific planners that can be directly compared. We
show that there are some subtle assumptions that underly the wide-spread
intuitions regarding the supposed efficiency of partial-order planning. For
instance, the superiority of partial-order planning can depend critically upon
the search strategy and the structure of the search space. Understanding the
underlying assumptions is crucial for constructing efficient planners.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 00:00:00 GMT""}]","2009-09-25"
"dg-ga/9411014","Guofang Wei","Xianzhe Dai, Guofang Wei and Rugang Ye","Smoothing Riemannian Metrics with Ricci Curvature Bounds","15 pages, latex",,,,"dg-ga math.DG",,"  We prove that Riemannian metrics with an absolute Ricci curvature bound and a
conjugate radius bound can be smoothed to having a sectional curvature bound.
  Using this we derive a number of results about structures of manifolds with
Ricci curvature bounds.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 21:08:11 GMT""}]","2008-02-03"
"dg-ga/9411015","Xiao-Song Lin","Xiao-Song Lin and Zhenghan Wang","Integral geometry of plane curves and knot invariants","18 pages, amslatex, 8 figures not included (will send upon request)",,,,"dg-ga hep-th math.DG",,"  We study the integral expression of a knot invariant obtained as the second
coefficient in the perturbative expansion of Witten's Chern-Simons path
integral associated with a knot. One of the integrals involved turns out to be
a generalization of the classical Crofton integral on convex plane curves and
it is related with invariants of generic plane curves defined by Arnold
recently with deep motivations in symplectic and contact geometry. Quadratic
bounds on these plane curve invariants are derived using their relationship
with the knot invariant.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 21:41:06 GMT""}]","2008-02-03"
"gr-qc/9412001","Carlos O. Lousto","M.Campanelli, C.O.Lousto and J.Audretsch","Perturbative Metric of Charged Black Holes in Quadratic Gravity","10 pages, RevTeX","Phys. Rev. D 51, 6810 (1995)","10.1103/PhysRevD.51.6810","UAB-FT-354","gr-qc astro-ph hep-th",,"  We consider perturbative solutions to the classical field equations coming
from a quadratic gravitational lagrangian in four dimensions. We study the
charged, spherically symmetric black hole and explicitly give corrections up to
third order (in the coupling constant $\beta$ multiplying the
$R_{\mu\nu}R^{\mu\nu}$ term) to the Reissner--Nordstr\""om hole metric. We
consider the thermodynamics of such black holes, in particular, we compute
explicitly its temperature and entropy--area relation which deviates from the
usual $S=A/4$ expression.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 15:49:03 GMT""}]","2016-08-24"
"gr-qc/9412003","Melnikov Vitaly Nikolaevich","A.A.Kirillov","Quantum creation of an inhomogeneous unflationary universe","6 pages, latex, no figures","Grav.Cosmol. 2 (1996) 35-37",,"RGA-CSVR-015/94","gr-qc",,"  The process of quantum creation of a qusihomogeneous inflationary universe
near a cosmological singularity is considered. It is shown that during the
evolution quantum fluctuations of spatial topologies increase and the universe
acquires homogeneous and isotropic character on arbitrary large distances.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 15:44:34 GMT""}]","2007-05-23"
"hep-lat/9411083",,"S. Antonelli, A. Bartoloni, C. Battista, M. Bellacci, S. Cabasino,
  N.Cabibbo, L.A. Fernandez, E. Panizzi, P.S.Paolucci, A.Munoz-Sudupe,
  J.J.Ruiz-Lorenzo, R.Sarno, A.Tarancon, G.M.Todesco, M.Torelli, P.Vicini","APE Results of Hadron Masses in Full QCD Simulations","3 pages, compressed ps-file (uufiles), Contribution to Lattice 94","Nucl.Phys.Proc.Suppl. 42 (1995) 300-302","10.1016/0920-5632(95)00232-X",,"hep-lat",,"  We present numerical results obtained in full QCD with 2 flavors of Wilson
fermions. We discuss the relation between the phase of Polyakov loops and the
{\bf sea} quarks boundary conditions. We report preliminary results about the
HMC autocorrelation of the hadronic masses, on a $16^3 \times 32$ lattice
volume, at $\beta=5.55$ with $k_{sea}=0.1570$.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 16:38:36 GMT""}]","2019-08-17"
"hep-lat/9411084","J. Jersak","Christoph Frick and Jiri Jersak","Dynamical fermion mass generation by strong gauge interaction shielded
  by a scalar field","27 pages, macros and figures included in compressed archive","Phys.Rev. D52 (1995) 340-353","10.1103/PhysRevD.52.340","Juelich HLRZ 52/94","hep-lat hep-th",,"  The strongly coupled lattice gauge models with confined fermion and scalar
matter fields, which in a certain phase break dynamically a global chiral
symmetry, are reconsidered from the point of view of the existence of heavy
fermions. If these models are interpreted as describing a new strong force
beyond the standard model, such heavy fermions can arise as neutral bound
states of the fundamental fermion and scalar. The discussed mechanism could be
considered as an alternative to the Higgs mechanism.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 17:18:03 GMT""}]","2009-10-28"
"hep-lat/9411085","Claudio Parrinello","D.S. Henty and C. Parrinello","The SU(3) running coupling from lattice gluons","3 pages, uuencoded PostScript file, to appear in the Proceedings of
  the 1994 Symposium on Lattice Field Theory","Nucl.Phys.Proc.Suppl. 42 (1995) 264-266",,,"hep-lat",,"  We provide numerical results for the running coupling in $SU(3)$ Yang-Mills
theory as determined from an analysis of lattice two and three-point gluon
correlation functions. The coupling is evaluated directly, from first
principles, by defining suitable renormalisation constants from the lattice
triple gluon vertex and gluon propagator. For momenta larger than 2 GeV, the
coupling is found to run according to the 2-loop asymptotic formula. The
influence of lattice artifacts on the results appears negligible within the
precision of our measurements, although further work on this point is in
progress.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 16:25:08 GMT""}]","2007-05-23"
"hep-lat/9411086","Brian Gough","Brian Gough (for the UKQCD Collaboration)","Update on the lattice calculation of $B \to K^* \gamma$","3 pages, 3 eps figures (using epsf.sty), encoded with uufiles,
  contribution to Lattice '94","Nucl.Phys.Proc.Suppl.42:409-411,1995","10.1016/0920-5632(95)00265-B",,"hep-lat",,"  We summarise our current results for calculations of the form factors for $B
\to K^* \gamma$, and their extrapolation to the physical b-quark mass.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 19:46:05 GMT""}]","2010-11-01"
"hep-lat/9411087","Terry Draper","Terrence Draper, Craig McNeile and Constantine Nenkov","NRQCD and Static Systems -- A General Variational Approach","Contribution to the Lattice '94 conference, 3 pages,
  uuencoded-compressed PostScript file","Nucl.Phys.Proc.Suppl.42:325-327,1995","10.1016/0920-5632(95)00240-A","UK/94-06","hep-lat",,"  We present initial results from Monte Carlo simulations of NRQCD-light,
static-light, and NRQCD-NRQCD mesons, using a variational technique (MOST), as
part of our ongoing calculation of the $f_{B}$ decay constant. The basis states
for the variational calculation are quark-antiquark operators separated by all
possible relative distances not equivalent under the cubic group (for example,
for a $20^{3}$ lattice there are 286 operators). The efficacy of the method is
demonstrated by the good plateaus obtained for the ground state and the clean
extraction of the wave functions of the ground and first radially excited
state.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 20:47:16 GMT""}]","2008-11-26"
"hep-lat/9412001","M. Baig IFAE","M. Baig","Phase Transitions in lattice QED","3-pages, uuencoded compressed postscript file, contribution to
  Lattice'94 conference","Nucl.Phys.Proc.Suppl. 42 (1995) 654-656","10.1016/0920-5632(95)00340-F","UAB-FT-355","hep-lat",,"  The main objective of the work presented here is to understand the appearance
of phase transitions in pure gauge and scalar lattice QED. Main results are as
follows: Pure gauge compact QED with PBC shows a monopole percolation phenomena
coupled to the monopole condensation. Pure gauge compact QED with Fixed
Boundary Conditions (spherical topology) shows a behaviour compatible with a
second order phase transition The $\gamma\to\infty$ limit of Non Compact Scalar
QED with PBC is related to the Villain form of compact QED and also to the Loop
Model for QED, showing a first order phase transition. Numerical a analysis of
a third rank abelian Z(2) theory shows an intriguing behaviour over the phase
transition that may be originated by point-like topological excitations.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 09:59:04 GMT""}]","2009-10-28"
"hep-lat/9412002","Gunnar Bali","G.S. Bali, K. Schilling, A. Wachter","Spin dependent potentials from SU(2) gauge theory","Talk held at LAT 94 conference, 3 pages, latex, uses epscrc2.sty","Nucl.Phys.Proc.Suppl.42:213-215,1995","10.1016/0920-5632(95)00204-M","WUB 94-36","hep-lat",,"  We present results on spin dependent potentials from lattice simulations of
SU(2) gauge theory. The Coulomb like short range part of the central potential
is identified as a mixed vector-scalar exchange while the linear long range
part is pure scalar.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 12:15:15 GMT""}]","2010-11-01"
"hep-lat/9412003","J. Engels","J.~Engels, V. K.~Mitrjushkin, and T.~Neuhaus","Polyakov loop and spin correlators on finite lattices A study beyond the
  mass gap","13 pages and 8 figures, latex","Nucl.Phys. B440 (1995) 555-572","10.1016/0550-3213(95)00080-C","BI-TP 94/47","hep-lat",,"  We derive an analytic expression for point-to-point correlation functions of
the Polyakov loop based on the transfer matrix formalism. For the $2d$ Ising
model we show that the results deduced from point-point spin correlators are
coinciding with those from zero momentum correlators. We investigate the
contributions from eigenvalues of the transfer matrix beyond the mass gap and
discuss the limitations and possibilities of such an analysis. The finite size
behaviour of the obtained $2d$ Ising model matrix elements is examined. The
point-to-point correlator formula is then applied to Polyakov loop data in
finite temperature $SU(2)$ gauge theory. The leading matrix element shows all
expected scaling properties. Just above the critical point we find a Debye
screening mass $~\mu_D/T\approx4~$, independent of the volume.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 14:36:17 GMT""}]","2009-10-28"
"hep-lat/9412004","Andrea Ruben Levi","R.C. Brower, A.R. Levi and K. Orginos","Extrapolation Methods for the Dirac Inverter in Hybrid Monte Carlo","latex file with espcrc2 style","Nucl.Phys.Proc.Suppl. 42 (1995) 855-857","10.1016/0920-5632(95)00402-U","BU-HEP-94-33","hep-lat",,"  In Hybrid Monte Carlo(HMC) simulations for full QCD, the gauge fields evolve
smoothly as a function of Molecular Dynamics (MD) time. Thus we investigate
improved methods of estimating the trial solutions to the Dirac propagator as
superpositions of the solutions in the recent past. So far our best
extrapolation method reduces the number of Conjugate Gradient iterations per
unit MD time by about a factor of 4. Further improvements should be forthcoming
as we further exploit the information of past trajectories.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 15:58:57 GMT""}]","2009-10-28"
"hep-ph/9411441","German Valencia","G. Valencia (Iowa State University)","Constructing CP-Odd Observables","Lectures given at the 1994 TASI summer school, Boulder, Colorado.
  Obsolete macros replaced",,"10.1142/9789814532662","AMES-HET-94-12","hep-ph","http://creativecommons.org/licenses/by-nc-nd/4.0/","  In these lectures we review the general features necessary to construct $\cp$
odd observables and study illustrative examples. We present in some detail the
case of $\cp$ violation in hyperon decays. We survey different observables
sensitive to $\cp$ violating new physics, concentrating on the search for
electric-dipole moments in high energy experiments.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 16:22:52 GMT""},{""version"":""v2"",""created"":""Tue, 20 Jul 2021 06:31:40 GMT""}]","2021-07-21"
"hep-ph/9411442","German Valencia","G. Valencia (Iowa State University)","CP Violation in Hyperon Decays","Invited talk at HQ94, Oct. 7-10, 1994, Charlottesville, Virginia. 8
  pages LaTeX","Frascati Phys.Ser.3:71-80,1994",,"AMES-HET-94-13","hep-ph",,"  In this talk we review the status of the theoretical estimates for CP
violating asymmetries in non-leptonic hyperon decays.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 17:00:03 GMT""}]","2010-11-01"
"hep-ph/9411443","Smaragda Lola","A. De la Macorra and S. Lola","Inflation from superstrings","22 pages, no figures, latex file We have corrected the magnitude of
  the density fluctuations, which become smaller than the COBE ones. Some
  references have also been added, and a few misprints corrected","Int.J.Mod.Phys. D5 (1996) 541-566","10.1142/S0218271896000345","HD-THEP-94-45, IFUNAM-FT-94-63","hep-ph astro-ph",,"  We investigate the possibility of obtaining inflationary solutions of the
slow roll type from a low energy Lagrangian coming from superstrings. The
advantage of such an approach is that in these theories the scalar potential
has only one free parameter (the Planck scale) and therefore no unnatural fine
tuning may be accommodated. We find that in any viable scheme the dilaton and
the moduli fields have to be stabilized and that before this happens, no other
field may be used as the inflaton. Then inflation may occur due to chiral
matter fields. Demanding that the potential terms associated with the chiral
fields do not spoil the dilaton and moduli minimization leads to severe
constraints on the magnitude of the density fluctuations.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 21:07:14 GMT""},{""version"":""v2"",""created"":""Thu, 1 Jun 1995 12:35:35 GMT""}]","2009-10-28"
