"hep-lat/9406007","Terry Draper","K.F. Liu, S.J. Dong, Terrence Draper, and Walter Wilcox","$\pi NN$ and Pseudoscalar Form Factors from Lattice QCD","8 pages of text plus 4 postscript figures (128 kbytes)","Phys.Rev.Lett.74:2172-2175,1995","10.1103/PhysRevLett.74.2172","preprint number UK/94-01","hep-lat hep-ph nucl-th",,"  The $\pi NN$ form factor $g_{\pi NN}(q^2)$ is obtained from a quenched
lattice QCD calculation of the pseudoscalar form factor $g_P(q^2)$ of the
proton with pion pole dominance. We find that $g_{\pi NN}(q^2)$ fitted with the
monopole form agrees well with the Goldberger-Treiman relation and is much
preferred over the dipole form. The monopole mass is determined to be $0.75 \pm
0.14 {\rm GeV}$ which shows that $g_{\pi NN}(q^2)$ is rather soft. The
extrapolated $\pi N$ coupling constant $g_{\pi NN} = 12.7 \pm 2.4$ is quite
consistent with the phenomenological values. We also compare $g_{\pi NN}(q^2)$
with the axial form factor $g_A(q^2)$ to check the pion dominance in the
induced pseudoscalar form factor $h_A(q^2)$ vis \`{a} vis chiral Ward identity.
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 20:43:49 GMT""}]","2009-09-25"
"hep-ph/9406282",,"M.I. Gorenstein, H.G. Miller, R.M. Quick and R.A. Ritchie","Time-Like Shock Hadronization of a Supercooled Quark-Gluon Plasma","10 pages in Latex + 4 ps figures , preprint UP-TP 94/1","Phys.Lett. B340 (1994) 109-114","10.1016/0370-2693(94)91305-6",,"hep-ph nucl-th",,"  We study the energy-momentum and baryonic number conservation laws for
quark-gluon plasma discontinuity transitions into hadron matter states. We find
that the time-like shock hadronization of a supercooled quark-gluon plasma
(when the normal vector to the discontinuity hypersurface is time-like) should
take place. We consider some properties of this process, which is different
from the standard space-like shock hadronization.
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 17:45:03 GMT""}]","2009-10-28"
"hep-ph/9406283","Heinrich Leutwyler","H. Leutwyler","Principles of Chiral Perturbation Theory","60 pp., BUTP-94/13",,,,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Lectures given at the Workshop ""Hadrons 1994"", Gramado, RS, Brasil
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 17:00:42 GMT""},{""version"":""v2"",""created"":""Fri, 14 Feb 2014 17:37:47 GMT""}]","2014-02-17"
"hep-ph/9406285","Claudio Lucchesi","P.F. Kelly, Q. Liu, C. Lucchesi and C. Manuel","Classical Transport Theory and Hard Thermal Loops in the Quark-Gluon
  Plasma","MIT--CTP #2320, 23 pages, Revtex","Phys.Rev.D50:4209-4218,1994","10.1103/PhysRevD.50.4209",,"hep-ph hep-th nucl-th",,"  Classical transport theory for colored particles is investigated and employed
to derive the hard thermal loops of QCD. A formal construction of phase-space
for color degrees of freedom is presented. The gauge invariance of the
non-Abelian Vlasov equations is verified and used as a guiding principle in our
approximation scheme.We then derive the generating functional of hard thermal
loops from a constraint satisfied at leading-order by the color current. This
derivation is more direct than alternative ones based on perturbative quantum
field theory, and shows that hard thermal effects in hot QCD are essentially
{\it classical}. As an illustration, we analyze color polarization in the QCD
plasma.
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 20:23:53 GMT""}]","2011-07-19"
"hep-ph/9406286",,"H. Anlauf","On the QCD corrections to $b \to s \gamma$ in supersymmetric models","LaTeX, 43 pages + 4 embedded Postscript figures (requires epsf.sty),
  SLAC-PUB-6525, June 1994","Nucl.Phys. B430 (1994) 245-277","10.1016/0550-3213(94)00417-X",,"hep-ph",,"  We reinvestigate the leading QCD corrections to the radiative decay $b \to s
\gamma for supersymmetric extensions of the Standard Model. Although the major
contributions to the corrections originate from the running of the effective
Lagrangian from the W scale down to the $b$ scale, additional corrections are
expected from large mass splittings between the particles running in the loops,
as well as from integrating out heavy particles at scales different from the W
mass. The calculation is performed in the framework of effective field
theories.
","[{""version"":""v1"",""created"":""Sat, 11 Jun 1994 00:00:39 GMT""}]","2009-10-28"
"hep-ph/9406291","Xing Zhi-Zhong","H. Fritzsch, D. Wu, and Z. Xing","On Measuring $CP$ Violation in Neutral $B$-meson Decays at the $\Upsilon
  (4S)$ Resonance","Latex file 13 pages, CERN-TH.7194/94 and PVAMU-HEP-94-2 (Phys. Lett.
  B328 (1994) 477). (A few minor typing errors have been corrected.)","Phys.Lett.B328:477-485,1994","10.1016/0370-2693(94)91507-5",,"hep-ph",,"  Within the standard model we carry out an analysis of $CP$-violating
observables in neutral $B$-meson decays at the $\Upsilon (4S)$ resonance. Both
time-dependent and time-integrated $CP$ asymmetries are calculated, without
special approximations, to meet various possible measurements at symmetric and
asymmetric $e^{+}e^{-}$ $B$ factories. We show two ways to distinguish between
direct and indirect $CP$-violating effects in the $CP$-eigenstate channels such
as $B^{0}_{d}/\bar{B}^{0}_{d}\rightarrow \pi^{+}\pi^{-}$ and $\pi^{0} K_{S}$.
Reliable knowledge of the Cabibbo-Kobayashi-Maskawa phase and angles can in
principle be extracted from measurements of some non-$CP$-eigenstate channels,
e.g. $B^{0}_{d}/\bar{B}^{0}_{d}\rightarrow D^{\pm}\pi^{\mp}$ and
$\stackrel{(-)}{D}$$^{(*)0}K_{S}$, even in the presence of significant
final-state interactions.
","[{""version"":""v1"",""created"":""Sat, 11 Jun 1994 14:54:02 GMT""},{""version"":""v2"",""created"":""Sun, 18 Sep 1994 15:51:18 GMT""}]","2010-11-01"
"hep-th/9406061","Brian Dolan","Brian P. Dolan","Symplectic geometry and Hamiltonian flow of the renormalisation group
  equation","30 pages","Int.J.Mod.Phys.A10:2703-2732,1995","10.1142/S0217751X95001273","DIAS STP-94-21","hep-th cond-mat math.SG",,"  It is argued that renormalisation group flow can be interpreted as being a
Hamiltonian vector flow on a phase space which consists of the couplings of the
theory and their conjugate \lq\lq momenta"", which are the vacuum expectation
values of the corresponding composite operators. The Hamiltonian is linear in
the conjugate variables and can be identified with the vacuum expectation value
of the trace of the energy-momentum operator. For theories with massive
couplings the identity operator plays a central role and its associated
coupling gives rise to a potential in the flow equations. The evolution of any
quantity , such as $N$-point Green functions, under renormalisation group flow
can be obtained from its Poisson bracket with the Hamiltonian. Ward identities
can be represented as constants of the motion which act as symmetry generators
on the phase space via the Poisson bracket structure.
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 16:42:46 GMT""}]","2011-08-17"
"hep-th/9406062","Martin Rocek","Byungbae Kim, Ulf Lindstr\""om, and Martin Ro\v{c}ek","The Nonlinear Multiplet Revisited","11 pages, ITP-SB-94-23, USITP-94-10","Phys.Lett. B342 (1995) 99-104","10.1016/0370-2693(94)01388-S",,"hep-th",,"  Using a reformulation of the nonlinear multiplet as a gauge multiplet, we
discuss its dynamics. We show that the nonlinear ``duality'' that appears to
relate the model to a conventional $\sigma$-model introduces a new sector into
the theory.
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 17:40:26 GMT""}]","2009-10-28"
"hep-th/9406063","Martin Rocek","Ivan T. Ivanov, Byungbae Kim, and Martin Rocek","Complex Structures, Duality, and WZW-Models in Extended Superspace","Latex, 16 pages. In this revised manuscript, we add a section and an
  author, and alter one of the conclusions of the paper","Phys.Lett. B343 (1995) 133-143","10.1016/0370-2693(94)01476-S","ITP-SB-94-22","hep-th",,"  We find the complex structure on the dual of a complex target space. For
$N=(2,2)$ systems, we prove that the space orthogonal to the kernel of the
commutator of the left and right complex structures is {\em always} integrable,
and hence the kernel is parametrized by chiral and twisted chiral superfield
coordinates. We then analyze the particular case of $SU(2)\times SU(2)$, and
are led to a new $N=2$ superspace formulation of the $SU(2)\times U(1)$
WZW-model.
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 17:40:22 GMT""},{""version"":""v2"",""created"":""Wed, 2 Nov 1994 18:08:35 GMT""},{""version"":""v3"",""created"":""Mon, 7 Nov 1994 19:52:10 GMT""}]","2009-10-28"
"hep-th/9406064","Marc de Montigny","Marc de Montigny","Elements of Finite Order in Lie Groups and Discrete Gauge Symmetries","16 pages, TeX, McGill-94-23","Nucl.Phys. B439 (1995) 665-678","10.1016/0550-3213(94)00509-D",,"hep-th hep-ph",,"  We apply Kac's theory of elements of finite order (EFO) in
  Lie groups to the description of discrete gauge symmetries in various
supersymmetric grand unified models. Taking into account the discrete anomaly
cancellation conditions, we identify the EFO which generate certain matter
parities in the context of the supersymmetric $SO(10)$ and $E_6$ models.
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 17:42:18 GMT""}]","2009-10-28"
"hep-th/9406065","Louis H. Kauffman","Louis H. Kauffman and David E. Radford (UI Chicago)","Invariants of 3-Manifolds Derived From Finite Dimensional Hopf Algebras","33 pages",,,,"hep-th math.QA",,"  This paper studies invariants of 3-manifolds derived from certain fin ite
dimensional Hopf algebras. The invariants are based on right integrals for
these algebras. It is shown that the resulting class of invariants is distinct
from the class of Witten-Reshetikhin-Turaev invariants.
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 19:10:01 GMT""}]","2008-02-03"
"hep-th/9406067",,"G.T. Horowitz and A.A. Tseytlin","On exact solutions and singularities in string theory","45 pages, harvmac, Imperial/TP/93-94/38, NI94004 (minor corrections)","Phys.Rev.D50:5204-5224,1994","10.1103/PhysRevD.50.5204",,"hep-th",,"  We construct two new classes of exact solutions to string theory which are
not of the standard plane wave or gauged WZW type. Many of these solutions have
curvature singularities. The first class includes the fundamental string
solution, for which the string coupling vanishes near the singularity. This
suggests that the singularity may not be removed by quantum corrections. The
second class consists of hybrids of plane wave and gauged WZW solutions. We
discuss a four dimensional example in detail.
","[{""version"":""v1"",""created"":""Sat, 11 Jun 1994 12:40:42 GMT""},{""version"":""v2"",""created"":""Tue, 16 Aug 1994 08:40:00 GMT""}]","2009-09-17"
"nucl-th/9406011","Kwei-Chou Yang","A. N. Mitra(1,2) and K.-C. Yang(1) ((1)Dept. of Physics, National
  Taiwan University, Taipei,Taiwan; (2)Dept. of Physics, University of Delhi,
  Delhi, India)","Off-Shell Rho-Omega Mixing Through Quark Loops With Non-Perturbative
  Meson Vertex And Quark Mass Functions","12 Pages, latex file, NTUTH-94-07","Phys.Rev.C51:3404-3410,1995","10.1103/PhysRevC.51.3404",,"nucl-th hep-ph",,"  The momemtum dependence of the off-shell $\rho$-$\omega$ mixing amplitude is
calculated through a two-quark loop diagram, using non-perturbative meson-quark
vertex functions for the $\rho$ and $\omega$ mesons, as well as
non-perturbative quark propagators. Both these quantities are generated
self-consistently through an interlinked BSE-cum-SDE approach with a 3D support
for the BSE kernel with two basic constants which are pre- checked against a
wide cross section of both meson and baryon spectra within a common structural
framework for their respective 3D BSE's. With this pre-calibration, the
on-shell strength works out at -2.434$\delta(m_q^2)$ in units of the change in
""constituent mass squared"", which is consistent with the $e^+e^-$ to
$\pi^+\pi^-$ data for a u-d mass difference of ~4 MeV ,while the relative
off-shell strength (0.99 $\pm$ 0.01) lies midway between quark-loop and QCD-SR
results. We also calculate the photon-mediated $\rho$-$\omega$ propagator whose
off-shell structure has an additional pole at $q^2$=0. The implications of
these results vis-a-vis related investigations are discussed.
","[{""version"":""v1"",""created"":""Fri, 10 Jun 1994 20:42:10 GMT""}]","2008-11-26"
