"cond-mat/9407021",,"Gregory Eyink and Nigel Goldenfeld","Analogies between Scaling in Turbulence, Field Theory and Critical
  Phenomena","5 pages, revtex 3.0, no figures",,"10.1103/PhysRevE.50.4679",,"cond-mat chao-dyn hep-th nlin.CD",,"  We discuss two distinct analogies between turbulence and field theory. In one
analogue, the field theory has an infrared attractive renormalization-group
fixed point and corresponds to critical phenomena. In the other analogue, the
field theory has an ultraviolet attractive fixed point, as in quantum
chromodynamics.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 13:07:00 GMT""}]","2009-10-22"
"cond-mat/9407022","David P. DiVincenzo","David P. Divincenzo","Two-Bit Gates are Universal for Quantum Computation","21 pages, REVTeX 3.0, two .ps figures available from author upon
  request","Phys. Rev. A 51, 1015 (1995)","10.1103/PhysRevA.51.1015",,"cond-mat hep-lat quant-ph",,"  A proof is given, which relies on the commutator algebra of the unitary Lie
groups, that quantum gates operating on just two bits at a time are sufficient
to construct a general quantum circuit. The best previous result had shown the
universality of three-bit gates, by analogy to the universality of the Toffoli
three-bit gate of classical reversible computing. Two-bit quantum gates may be
implemented by magnetic resonance operations applied to a pair of electronic or
nuclear spins. A ``gearbox quantum computer'' proposed here, based on the
principles of atomic force microscopy, would permit the operation of such
two-bit gates in a physical system with very long phase breaking (i.e., quantum
phase coherence) times. Simpler versions of the gearbox computer could be used
to do experiments on Einstein-Podolsky-Rosen states and related entangled
quantum states.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 14:16:15 GMT""}]","2009-10-22"
"cond-mat/9407023","Peter Sandstr{\o}m","I. V. Krive, P. Sandstr\""om, R. I. Shekhter, and M. Jonson","Influence of Long-Range Coulomb Forces and Dissipation on the Persistent
  Current of a Wigner Crystal-Ring","13 pages, LaTeX 3.14t3 with RevTeX 3.0, G{\""o}teborg preprint APR
  94-34",,,,"cond-mat",,"  The influence of long-range Coulomb forces on the persistent current of a
pinned Wigner crystal-ring is considered. A simple method is proposed for how
to take into account Coulomb effects for the macroscopic quantum tunneling of
the Wigner crystal. It is shown that unscreened Coulomb interactions increase
the stiffness of the Wigner lattice. This leads to additional suppression of
the amplitude of Aharonov-Bohm oscillations, but makes the predicted anomalous
temperature dependence of the persistent current more pronounced. The impact of
dissipation on the persistent current of a Wigner crystal-ring is also studied.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 15:58:59 GMT""}]","2016-08-14"
"cond-mat/9407024",,"Lin-Yuan Chen, Nigel Goldenfeld and Y. Oono","Renormalization Group Theory for Global Asymptotic Analysis","13 pages, plain tex + uiucmac.tex (available from babbage.sissa.it),
  one PostScript figure appended at end. Or (easier) get compressed postscript
  file by anon ftp from gijoe.mrl.uiuc.edu (128.174.119.153), file
  /pub/rg_sing_prl.ps.Z",,"10.1103/PhysRevLett.73.1311",,"cond-mat hep-th nlin.PS patt-sol",,"  We show with several examples that renormalization group (RG) theory can be
used to understand singular and reductive perturbation methods in a unified
fashion. Amplitude equations describing slow motion dynamics in nonequilibrium
phenomena are RG equations. The renormalized perturbation approach may be
simpler to use than other approaches, because it does not require the use of
asymptotic matching, and yields practically superior approximations.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 15:46:00 GMT""}]","2009-10-22"
"gr-qc/9407002","Don N. Page","Tomas Kopf, Pavel Krtous, and Don N. Page","Too Soon for Doom Gloom?","12 pages, LaTeX, Alberta-Thy-17-94",,,,"gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The observation that we are among the first 10^{11} or so humans reduces the
prior probability that we find ourselves in a species whose total lifetime
number of individuals is much higher, according to arguments of Carter, Leslie,
Nielsen, and Gott. However, if we instead start with a prior probability that a
history has a total lifetime number which is very large, without assuming that
we are in such a history, this more basic probability is not reduced by the
observation of how early in history we exist.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 20:28:10 GMT""},{""version"":""v2"",""created"":""Fri, 21 Dec 2012 19:38:27 GMT""}]","2012-12-24"
"gr-qc/9407003","William Bruckman","William Bruckman","Generation of Electro and Magneto Static Solutions of the Scalar-Tensor
  Theories of Gravity","28 pages, LaTeX",,,,"gr-qc",,"  The field equations of the scalar-tensor theories of gravitation are
presented in different representations, related to each other by conformal
transformations of the metric. One of the representations resembles the
Jordan-Brans-Dicke theory, and is the starting point for the generation of
exact electrostatic and magnetostatic exterior solutions. The corresponding
solutions for each specific theory can be obtained by transforming back to the
original canonical representation, and the conversions are given for the
theories of Jordan-Brans-Dicke, Barker, Schwinger, and conformally invariant
coupling. The electrostatic solutions represent the exterior metrics and fields
of configurations where the gravitational and electric equipotential surfaces
have the same symmetry. A particular family of electrostatic solutions is
developed, which includes as special case the spherically symmetric solutions
of the scalar-tensor theories. As expected, they reduce to the well-known
Reissner-Nordstr\""{o}m metric when the scalar field is set equal to a constant.
The analysis of the Jordan-Brans-Dicke metric yields an upper bound for the
mass-radius ratio of static stars, for a class of interior structures.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 13:06:49 GMT""}]","2007-05-23"
"gr-qc/9407005","Denis Pollney","Kayll Lake","A Class of Quasi-Stationary Regular Line Elements for the Schwarzschild
  Geometry","2 pages, LaTeX",,,,"gr-qc",,"  A one-fold infinity of explicit quasi-stationary regular line elements for
the Schwarzschild geometry is obtained directly from the vacuum Einstein
equations. The class includes the familiar Eddington-Finkelstein coordinates,
and the coordinates discussed recently by Kraus and Wilczek.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 12:43:04 GMT""}]","2007-05-23"
"hep-ph/9407217",,"Wilfried Buchmuller","Probing Lumps of Wee Partons in Deep Inelastic Scattering","8 pages latex, DESY 94-107","Phys.Lett. B335 (1994) 479-483","10.1016/0370-2693(94)90380-8",,"hep-ph",,"  Recently, the ZEUS collaboration has reported on several remarkable
properties of events with a large rapidity gap in deep inelastic scattering. We
suggest that the mechanism underlying these events is the scattering of
electrons off lumps of wee partons inside the proton. Based on an effective
lagrangian approach the $Q^2$-, $x$- and $W$-distributions are evaluated. For
sufficiently small invariant mass of the detected hadronic system, the
mechanism implies leading twist behaviour. The $x$- and $W$-distributions are
determined by the Lipatov exponent which governs the behaviour of parton
densities at small $x$.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 16:33:18 GMT""}]","2009-10-28"
"hep-ph/9407218","Jim Cline","J.M. Cline","Absence of Matter-Induced Flavor-Changing Contribution to Neutrino
  Oscillation Hamiltonian","*withdrawn*",,,"UMN-TH-1302-94, TPI-MINN-94/23-T","hep-ph astro-ph",,"  Paper withdrawn; ask me if you would like to know the details.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 17:12:43 GMT""},{""version"":""v2"",""created"":""Tue, 1 Nov 1994 19:26:18 GMT""}]","2008-02-03"
"hep-ph/9407219",,"G. Domokos and S. Kovesi-Domokos (Dept. of Physics and Astronomy,
  Johns Hopkins University, Baltimore, MD)","Semianalytic Cascade Theory","Preprint JHU-TIPAC 940002, 19 pages. E-mail: SKD@JHUP.PHA.JHU.EDU",,,,"hep-ph",,"  We give a simple, semianalytic theory of the development of the hadronic and
neutrino/muon components of a cascade induced by a primary which produces
hadrons at the initial interaction. The main purpose of the theory is to allow
the user to obtain quick, but reasonably reliable estimates of the longitudinal
properties of such cascades developing in a medium, such as a stellar interior,
the atmosphere and/or water. As an application, we discuss the possibility of
discovering physics beyond the Standard Model by means of neutrino telescopes.
Some of those events may have spectacular signatures in neutrino telescopes.
[LaTeX, no outside macros needed. 3 figures, available in hard copy or by
E-mail as Encapsulated PostScript (EPS) files.]
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 17:27:46 GMT""}]","2009-09-25"
"hep-ph/9407220","J. R. Cudell","J.R. Cudell, A.J. Gentles and D.A. Ross","The Quark Propagator from the Dyson-Schwinger Equations: I. the Chiral
  Solution","21 pages, 6 figures; McGill/94-24, SHEP 93/94-26 We generalise our
  results by showing that they are not sensitive to the specific choice that we
  make for the transverse vertex. We illustrate that fact in two new figures","Nucl.Phys. B440 (1995) 521-542","10.1016/0550-3213(95)00045-T",,"hep-ph hep-th",,"  Within the framework of the Dyson-Schwinger equations in the axial gauge, we
study the effect that non-perturbative glue has on the quark propagator. We
show that Ward-Takahashi identities, combined with the requirement of matching
perturbative QCD at high momentum transfer, guarantee the multiplicative
renormalisability of the answer. Technically, the matching with perturbation
theory is accomplished by the introduction of a transverse part to the
quark-gluon vertex. We show that this transverse vertex is crucial for chiral
symmetry breaking, and that massless solutions exist below a critical value of
the strong coupling constant. Using the gluon propagator that we previously
calculated, we obtain small corrections to the quark propagator, which keeps a
pole at the origin in the chiral phase.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 19:17:23 GMT""},{""version"":""v2"",""created"":""Fri, 28 Oct 1994 21:16:38 GMT""}]","2009-10-28"
"hep-ph/9407221","Vall Aleksandr N.","A.N.Vall, S.I.Korenblit, V.M.Leviant, A.V.Sinitskaya","Analysis of one particle excitations in phenomenological models of QCD","Latex, 9 pages, no figures, ISU-IAP.Th94-03, Irkutsk",,,,"hep-ph",,"  In these notes for the quark Nambu-Jona-Lasinio model and for the
phenomenological four fermionic model of QCD we analyze vacuum energy structure
and calculate dependence of energy of one-particle excitations on momentum. We
reveal existence of two different types of excitations above the vacuum with
the respective minimization of the vacuum energy density. First type of
excitation energy spectrum is the usual spectrum of relativistic massive
particle, but the second one has a linear dependence on momentum.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 06:39:07 GMT""}]","2007-05-23"
"hep-ph/9407222","Vall Aleksandr N.","A.N.Vall, V.M.Leviant and A.V.Sinitskaya","Solution of The Heisenberg Equation For The Four-fermion Contact
  Interaction by The Method of Dynamical Mappings","Latex, 23 pages. no figures, ISU-IAP.Th94-02, Irkutsk",,,,"hep-ph",,"  In the paper we consider non-relativistic analog of the Nambu-Jona-Lasinio
model and demonstrate, by this most simplified example, the method of dynamical
mappings of Heisenberg fields on ""physical"" fields. We obtain the expressions
for one particle eigen-excitation spectrum of full Hamiltonian (spectrum of
""clad"" fermions), wave function of two excitations' bound state and its mass,
and compute the Bethe-Solpither amplitude. We derive as well the relation for
the density of vacuum energy as a function of mapping parameters. The
minimization of energy leads us to the fixation of these parameters. The method
admits the generalization on the relativistic case.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 06:38:22 GMT""}]","2007-05-23"
"hep-ph/9407223","Jan Kalinowski","K.J. Abraham, J. Kalinowski and P. Sciepko","New probes of anomalous $WW\gamma$ couplings at future $e^+e^-$ linacs","7 pages in LaTeX style, figures not included, can be obtained from
  the authors, IFT-94/14, presented at Kazimierz Conference, May 23-27, 1994","Phys.Lett. B339 (1994) 136-140","10.1016/0370-2693(94)91145-2",,"hep-ph",,"  We investigate the sensitivity of single photon plus missing energy
cross-sections at future $e^{+}e^{-}$ linacs to non-standard $WW\gamma$
couplings. We show that even with conservative estimates of systematic errors
there is still considerable sensitivity to anomalous couplings. Analytic
expressions for helicity amplitudes are presented.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 09:31:02 GMT""}]","2009-10-28"
"hep-ph/9407224","Jean Marc Richard","Jean-Marc Richard (Grenoble)","Hadrons with Two Heavy Quarks","Talk given at the CHARM 2000 Workshop, Fermilab, June 1994 to appear
  in the Proceedings Latex, style file ""charm2000"" appended",,,,"hep-ph",,"  We review the spectroscopy and some properties of hadrons containing two
charmed quarks, or more generally, two heavy quarks. This includes heavy
baryons such as $(bcu)$, and possible exotic multiquark states.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 10:56:52 GMT""}]","2007-05-23"
"hep-ph/9407225","Rmt","R. Mu\~noz-Tapia and W.J. Stirling","Angular Correlations and Light Gluinos in Multi-jet Photoproduction at
  HERA","13 pag + 8 figures, Durham preprint DTP/94/50, (LATEX)","Phys.Rev.D52:3894-3899,1995","10.1103/PhysRevD.52.3894",,"hep-ph",,"  A study of $3+1$ jet event photoproduction at HERA is presented. We define an
angular variable which is sensitive to the topology of the final state jets and
is therefore able to discriminate between the different contributing
subprocesses, and between QCD and an abelian gluon model. We also investigate
the contribution from the direct production of light gluinos to the $3+1$ cross
section.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 10:18:08 GMT""}]","2011-07-19"
"hep-ph/9407226","Joaquim Prades","A. Pich and J. Prades","Updating the Unitarity Triangle: Top Quark Mass Versus Nonperturbative
  Uncertainties","21 pages, Plain LateX, 7 figures included, preprint FTUV/94-37,
  IFIC/94-32, NBI-94-32","Phys.Lett.B346:342-354,1995","10.1016/0370-2693(95)00019-H",,"hep-ph",,"  We summarize the present knowledge on the non-perturbative hadronic inputs
needed in the analysis of $B^0$-$\bar B^0$ mixing and the CP-violating
parameter $\varepsilon$ of the $K^0$-$\bar K^0$ system. Using this information,
together with the recently determined value of the top-quark mass, we update
the phenomenological constraints on the unitarity triangle.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 12:48:28 GMT""}]","2010-11-01"
"hep-ph/9407227","Asher Gotsman","E. Gotsman, E.M. Levin and U. Maor","The Role of Screening Corrections in High Energy Photoproduction","12 pages (Replacement due to PostScript file problem in previous
  posting)","Phys.Lett. B347 (1995) 424-430","10.1016/0370-2693(95)00075-V",,"hep-ph",,"  The role of screening corrections, calculated using the eikonal model, is
discussed in the context of soft photoproduction. We present a comprehensive
calculation considering the total,elastic and diffractive cross sections
jointly. We examine the differences between our results and those obtained from
the supercritical Pomeron-Reggeon model with no unitarity corrections.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 12:57:47 GMT""},{""version"":""v2"",""created"":""Sun, 10 Jul 1994 13:20:57 GMT""},{""version"":""v3"",""created"":""Mon, 11 Jul 1994 14:40:32 GMT""}]","2009-10-28"
"hep-ph/9407229","George Leontaris","E.G. Floratos and G.K. Leontaris","Large Top and Bottom Yukawa Couplings in Minimal Supersymmetry","(LateX, 9p, CERN-TH.7366/94, typos in eq.13 corrected, results
  unchanged)","Phys.Lett.B336:194-199,1994","10.1016/0370-2693(94)90239-9",,"hep-ph",,"  We present analytic expressions for the top and bottom Yukawa couplings in
the context of the minimal supersymmetric standard model when both couplings
$h_{t,0},h_{b,0}$ are large at the unification scale. For sufficiently large
$h_{t,0},h_{b,0}$, i.e. within $\sim (20-25)\% $ close to their fixed point
values, using as input the central value of the bottom mass $m_b(m_b)=4.25GeV$,
we find that the top mass lies in the range $m_t \approx (174-178)GeV$, while
$tan\beta \approx (55-58)$. Implications on the evolution of the scalar masses
and the radiative symmetry breaking scenario are discussed.
  %
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 14:29:42 GMT""},{""version"":""v2"",""created"":""Sun, 24 Jul 1994 10:29:39 GMT""}]","2011-01-27"
"hep-th/9407015","Mukherji Sudipta","Sumit R. Das and Sudipta Mukherji","Boundary Dynamics in Dilaton Gravity","16 pages, Latex file, TIFR/TH/94-24, IC/94/147 (preprint numbers are
  included)","Mod.Phys.Lett. A9 (1994) 3105-3118","10.1142/S0217732394002938",,"hep-th",,"  We study the dynamics of the boundary dilaton gravity coupled to N massles
scalars. We rederive the boundary conditions of [1] and [3] in a way which
makes the requirement of reparametrization invariance and role of conformal
anomaly explicit. We then study the semiclassical behaviour of the boundary in
the N = 24 theory in the presence of an incoming matter wave with a constant
energy flux spreaded over a finite interval. There is a critical value of the
matter energy density below which the boundary is stable and all the matter is
reflected back. For energy densities greater than this critical value there is
a similar behaviour for small values of total energy thrown in. However, when
the total energy exceeds another critical value, the boundary exibits a runaway
behaviour and the spacetime devolopes singularities and horizons.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 17:09:50 GMT""},{""version"":""v2"",""created"":""Tue, 5 Jul 1994 13:48:11 GMT""}]","2015-06-26"
"hep-th/9407016",,"Boguslaw Broda","TQFT versus RCFT: 3-d topological invariants","8 pages + 5 figure pages in PostScript","Mod.Phys.Lett. A10 (1995) 331-336","10.1142/S0217732395000363","KFT UL 1/94","hep-th math.QA",,"  A straightforward relationship between the two approaches to 3-dimensional
topological invariants, one of them put forward by Witten in the framework of
topological quantum field theory, and the second one proposed by Kohno in terms
of rational conformal field theory, is established.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 22:47:55 GMT""}]","2009-10-28"
"hep-th/9407017",,"H. Aratyn, E. Nissimov, S. Pacheva and A.H. Zimerman","Two-Matrix String Model as Constrained (2+1)-Dimensional Integrable
  System","12+1 pgs., LaTeX, preprint: BGU-94 / 15 / June-PH, UICHEP-TH/94-6","Phys.Lett. B341 (1994) 19-30","10.1016/0370-2693(94)01255-5",,"hep-th nlin.SI solv-int",,"  We show that the 2-matrix string model corresponds to a coupled system of
$2+1$-dimensional KP and modified KP ($\KPm$) integrable equations subject to a
specific ``symmetry'' constraint. The latter together with the
Miura-Konopelchenko map for $\KPm$ are the continuum incarnation of the matrix
string equation. The $\KPm$ Miura and B\""{a}cklund transformations are natural
consequences of the underlying lattice structure. The constrained $\KPm$ system
is equivalent to a $1+1$-dimensional generalized KP-KdV hierarchy related to
graded ${\bf SL(3,1)}$. We provide an explicit representation of this
hierarchy, including the associated ${\bf W(2,1)}$-algebra of the second
Hamiltonian structure, in terms of free currents.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 20:33:44 GMT""}]","2009-10-28"
"hep-th/9407018",,"Boris Dubrovin","Geometry of 2d topological field theories","204 pages + 15 pictures (not included, available on request)",,,"SISSA-89/94/FM","hep-th math.QA",,"  These lecture notes are devoted to the theory of equations of associativity
describing geometry of moduli spaces of 2D topological field theories.
Introduction. Lecture 1. WDVV equations and Frobenius manifolds. {Appendix A.}
Polynomial solutions of WDVV. {Appendix B.} Symmetriies of WDVV. Twisted
Frobenius manifolds. {Appendix C.} WDVV and Chazy equation. Affine connections
on curves with projective structure. Lecture 2. Topological conformal field
theories and their moduli. Lecture 3. Spaces of isomonodromy deformations as
Frobenius manifolds. {Appendix D.} Geometry of flat pencils of metrics.
{Appendix E.} WDVV and Painlev\'e-VI. {Appendix F.} Branching of solutions of
the equations of isomonodromic deformations and braid group. {Appendix G.}
Monodromy group of a Frobenius manifold. {Appendix H.} Generalized
hypergeometric equation associated to a Frobenius manifold and its monodromy.
{Appendix I.} Determination of a superpotential of a Frobenius manifold.
Lecture 4. Frobenius structure on the space of orbits of a Coxeter group.
{Appendix J.} Extended complex crystallographic groups and twisted Frobenius
manifolds. Lecture 5. Differential geometry of Hurwitz spaces. Lecture 6.
Frobenius manifolds and integrable hierarchies. Coupling to topological
gravity.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 22:52:48 GMT""}]","2008-02-03"
"hep-th/9407019","Ryusuke Endo","Ryusuke Endo","Heat Kernel for Spin-3/2 Rarita-Schwinger Field in General Covariant
  Gauge","11 pages, latex, ITP-SB-94-31","Class.Quant.Grav.12:1157-1164,1995","10.1088/0264-9381/12/5/007",,"hep-th gr-qc",,"  The heat kernel for the spin-3/2 Rarita-Schwinger gauge field on an arbitrary
Ricci flat space-time ($d>2$) is investigated in a family of covariant gauges
with one gauge parameter $\alpha$. The $\alpha$-dependent term of the kernel is
expressed by the spin-1/2 heat kernel. It is shown that the axial anomaly and
the one-loop divegence of the action are $\alpha$-independent, and that the
conformal anomaly has an $\alpha$-dependent total derivative term in
$d=2m\geq6$ dimensions.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 05:24:36 GMT""}]","2010-04-06"
